NEGERI,BAHAGIAN PILIHAN RAYA,NAMA CALON,PARTI,BILANGAN UNDI,STATUS
KELANTAN,N. 02 - KELABORAN,MOHD ADANAN BIN HASSAN,PAS,"12,422",MENANG
KELANTAN,N. 02 - KELABORAN,HASHIM BIN MOHAMAD,BN,"7,493",
KELANTAN,N. 02 - KELABORAN,NIK FAIZAH BINTI NIK OTHMAN,PKR,"1,970",HILANG DEPOSIT
KELANTAN,N. 03 - PASIR PEKAN,AHMAD BIN YAKOB,PAS,"14,298",MENANG
KELANTAN,N. 03 - PASIR PEKAN,WAN MOHD SANUSI BIN WAN YUNUS,BN,"5,946",
KELANTAN,N. 03 - PASIR PEKAN,WAN MOHD JOHARI BIN WAN OMAR,PKR,"2,140",HILANG DEPOSIT
KELANTAN,N. 04 - WAKAF BHARU,MOHD RUSLI BIN ABDULLAH,PAS,"10,287",MENANG
KELANTAN,N. 04 - WAKAF BHARU,MOHD ROSDI BIN AB AZIZ,BN,"9,900",
KELANTAN,N. 04 - WAKAF BHARU,MOHD KHIR ZAHRI BIN ABDUL GHANI,PKR,"1,999",HILANG DEPOSIT
KELANTAN,N. 05 - KIJANG,IZANI BIN HUSIN,PAS,"9,998",MENANG
KELANTAN,N. 05 - KIJANG,WAN SHAHRUL AZUAN BIN WAN AB AZIZ,BN,"5,281",
KELANTAN,N. 05 - KIJANG,NIK AZMI BIN NIK MAN @ NIK OSMAN,PKR,"1,828",HILANG DEPOSIT
KELANTAN,N. 06 - CHEMPAKA,AHMAD FATHAN BIN MAHMOOD @ MAHAMAD,PAS,"10,549",MENANG
KELANTAN,N. 06 - CHEMPAKA,MOHAMED FAREEZ BIN NOOR AMRAN,BN,"7,075",
KELANTAN,N. 06 - CHEMPAKA,NIK OMAR BIN NIK AB AZIZ,PKR,"2,418",HILANG DEPOSIT
KELANTAN,N. 07 - PANCHOR,MOHD AMAR BIN ABDULLAH,PAS,"13,597",MENANG
KELANTAN,N. 07 - PANCHOR,ZARINA BINTI MD EUSOPE,BN,"6,309",
KELANTAN,N. 07 - PANCHOR,MOHD ZULHAZMI BIN HASSAN,PKR,"2,394",HILANG DEPOSIT
KELANTAN,N. 08 - TANJONG MAS,ROHANI BINTI IBRAHIM,PAS,"13,154",MENANG
KELANTAN,N. 08 - TANJONG MAS,HAFIDZAH BINTI HAJI MUSTAKIM,PKR,"6,139",
KELANTAN,N. 08 - TANJONG MAS,MADIHAH BINTI AB. AZIZ,BN,"4,945",
KELANTAN,N. 09 - KOTA LAMA,TAN TENG LOON @ ANUAR TAN BIN ABDULLAH,PAS,"8,410",MENANG
KELANTAN,N. 09 - KOTA LAMA,AB RASHID BIN AB RAHMAN,PKR,"6,965",
KELANTAN,N. 09 - KOTA LAMA,KHAIRUL NIZAM BIN ABD GHANI,PSM,54,HILANG DEPOSIT
KELANTAN,N. 09 - KOTA LAMA,CHUA HOCK KUAN,BN,"5,502",
KELANTAN,N. 09 - KOTA LAMA,IZAT BUKHARY BIN ISMAIL BUKHARY,BEBAS,29,HILANG DEPOSIT
KELANTAN,N. 10 - BUNUT PAYONG,RAMLI BIN MAMAT,PAS,"10,921",MENANG
KELANTAN,N. 10 - BUNUT PAYONG,SANUSI BIN HJ OTHMAN,PKR,"4,586",
KELANTAN,N. 10 - BUNUT PAYONG,MOHAMED HASNAN BIN CHE HUSSIN,BN,"6,294",
KELANTAN,N. 11 - TENDONG,ROZI BIN MUHAMAD,PAS,"8,951",MENANG
KELANTAN,N. 11 - TENDONG,WAN ZULKHAIRI BIN WAN MD.ZAIN,PKR,"1,360",HILANG DEPOSIT
KELANTAN,N. 11 - TENDONG,YAHAYA BIN MAMAT,BN,"6,700",
KELANTAN,N. 11 - TENDONG,IBRAHIM BIN ALI,BEBAS,"1,479",HILANG DEPOSIT
KELANTAN,N. 12 - PENGKALAN PASIR,HANIFA BIN AHMAD,PAS,"10,143",MENANG
KELANTAN,N. 12 - PENGKALAN PASIR,MOHD SHARANI BIN MOHD NAIM,PKR,"2,570",
KELANTAN,N. 12 - PENGKALAN PASIR,CHE JOHAN BIN CHE PA,BN,"5,545",
KELANTAN,N. 12 - PENGKALAN PASIR,SUHARTO BIN MAT NASIR,BEBAS,826,HILANG DEPOSIT
KELANTAN,N. 13 - MERANTI,MOHD NASSURUDDIN BIN HAJI DAUD,PAS,"10,318",MENANG
KELANTAN,N. 13 - MERANTI,AHMAD ANUAR BIN HUSIN,BN,"4,218",
KELANTAN,N. 13 - MERANTI,CHE DAUD BIN CHE MAN,BEBAS,512,HILANG DEPOSIT
KELANTAN,N. 13 - MERANTI,MOHD ROMIZU BIN MOHD ALI,PKR,971,HILANG DEPOSIT
KELANTAN,N. 14 - CHETOK,ZURAIDIN BIN ABDULLAH,PAS,"8,701",MENANG
KELANTAN,N. 14 - CHETOK,MUHAMMAD AFIFI BIN MUHAMMAD NOOR,BN,"6,044",
KELANTAN,N. 14 - CHETOK,ALI ABDU RAHMAN BIN HASAN,PKR,"1,928",HILANG DEPOSIT
KELANTAN,N. 14 - CHETOK,ZAKARIA BIN HASAN,BEBAS,25,HILANG DEPOSIT
KELANTAN,N. 15 - GUAL PERIOK,MOHAMAD BIN AWANG,PAS,"8,632",MENANG
KELANTAN,N. 15 - GUAL PERIOK,GHAZALI BIN ISMAIL,BN,"6,509",
KELANTAN,N. 15 - GUAL PERIOK,MOHD RIDZUAN BIN MUHAMAD,PKR,"1,570",HILANG DEPOSIT
KELANTAN,N. 16 - APAM PUTRA,ABDUL RASUL BIN MUHAMED,PAS,"7,134",MENANG
KELANTAN,N. 16 - APAM PUTRA,AKBAR BIN SALIM,BN,"6,786",
KELANTAN,N. 16 - APAM PUTRA,MOHD HISYAMUDDIN BIN GHAZALI,PKR,"1,082",HILANG DEPOSIT
KELANTAN,N. 17 - SALOR,SAIFUL ADLI BIN ABU BAKAR,PAS,"11,206",MENANG
KELANTAN,N. 17 - SALOR,MOHAMAD NOORDIN BIN AWANG,BN,"6,540",
KELANTAN,N. 17 - SALOR,HUSAM BIN MUSA,PKR,"3,617",
KELANTAN,N. 18 - PASIR TUMBOH,ABD RAHMAN BIN YUNUS,PAS,"12,470",MENANG
KELANTAN,N. 18 - PASIR TUMBOH,BAKRI BIN YUSOFF,BN,"5,049",
KELANTAN,N. 18 - PASIR TUMBOH,MOHD NOOR BIN MAT YAJID,PKR,"2,759",
KELANTAN,N. 19 - DEMIT,MUMTAZ BINTI MD NAWI,PAS,"13,621",MENANG
KELANTAN,N. 19 - DEMIT,NURUL AMAL BINTI MOHD FAUZI,BN,"4,553",
KELANTAN,N. 19 - DEMIT,WAN AHMAD KAMIL BIN WAN ABDULLAH,PKR,"3,601",
KELANTAN,N. 20 - TAWANG,HASSAN BIN MOHAMOOD,PAS,"14,991",MENANG
KELANTAN,N. 20 - TAWANG,MOHD RADZUAN BIN ABDULLAH ,BN,"10,408",
KELANTAN,N. 21 - PANTAI IRAMA,MOHD HUZAIMY BIN CHE HUSIN,PAS,"12,827",MENANG
KELANTAN,N. 21 - PANTAI IRAMA,ISMAIL BIN GHANI,PKR,"1,445",HILANG DEPOSIT
KELANTAN,N. 21 - PANTAI IRAMA,ILIAS BIN HUSAIN,BN,"10,348",
KELANTAN,N. 22 - JELAWAT,ABDUL AZZIZ BIN KADIR ,PAS,"12,463",MENANG
KELANTAN,N. 22 - JELAWAT,MOHD FAMI BIN ZAKARIA,PKR,"1,425",HILANG DEPOSIT
KELANTAN,N. 22 - JELAWAT,MOHD RADZUAN BIN HAMAT,BN,"9,968",
KELANTAN,N. 23 - MELOR,MD YUSNAN BIN YUSOF,PAS,"7,820",MENANG
KELANTAN,N. 23 - MELOR,AB AZIZ BIN AB KADIR,PKR,"2,122",HILANG DEPOSIT
KELANTAN,N. 23 - MELOR,AZMI BIN ISHAK ,BN,"7,173",
KELANTAN,N. 24 - KADOK,AZAMI BIN HJ MOHD NOR,PAS,"7,025",MENANG
KELANTAN,N. 24 - KADOK,CHE IBRAHIM BIN MOHAMED,PKR,"1,246",HILANG DEPOSIT
KELANTAN,N. 24 - KADOK,MOHAMMAD AZAM BIN ISMAIL ,BN,"5,161",
KELANTAN,N. 25 - KOK LANAS,NIK MAHADI BIN NIK MAHMOOD,PAS,"9,799",
KELANTAN,N. 25 - KOK LANAS,MOHD. HANAPI BIN ISMAIL,PKR,"1,779",HILANG DEPOSIT
KELANTAN,N. 25 - KOK LANAS,MD ALWI BIN CHE AHMAD,BN,"10,921",MENANG
KELANTAN,N. 26 - BUKIT PANAU,ABDUL FATTAH BIN HAJI MAHMOOD,PAS,"14,506",MENANG
KELANTAN,N. 26 - BUKIT PANAU,DAYANG SANIAH BINTI AWANG HAMID,BN,"10,215",
KELANTAN,N. 26 - BUKIT PANAU,HISHAM BIN FAUZI,PKR,"2,963",HILANG DEPOSIT
KELANTAN,N. 27 - GUAL IPOH,WAN YUSOFF BIN W MUSTAFA,PAS,"7,094",
KELANTAN,N. 27 - GUAL IPOH,BAKRI @ MOHD BAKRI B MUSTAPHA,BN,"8,509",MENANG
KELANTAN,N. 27 - GUAL IPOH,MOHD SOBA BIN HUSSIN,PKR,499,HILANG DEPOSIT
KELANTAN,N. 28 - KEMAHANG,MD ANIZAM BIN AB RAHMAN,PAS,"7,261",MENANG
KELANTAN,N. 28 - KEMAHANG,WAN RAKEMI BIN WAN ZAHARI,BN,"6,338",
KELANTAN,N. 28 - KEMAHANG,BAHARI BIN MOHAMAD NOR,PKR,737,HILANG DEPOSIT
KELANTAN,N. 29 - SELISING,TUAN MOHD SARIPUDIN BIN TUAN ISMAIL,PAS,"9,640",MENANG
KELANTAN,N. 29 - SELISING,ZULKIFLE BIN ALI,BN,"6,520",
KELANTAN,N. 29 - SELISING,ISMAIL BIN MOHAMAD,PKR,808,HILANG DEPOSIT
KELANTAN,N. 30 - LIMBONGAN,MOHD NAZLAN BIN MOHAMED HASBULLAH,PAS,"10,563",MENANG
KELANTAN,N. 30 - LIMBONGAN,MOHD HANAFIAH BIN HAJI ABDUL AZIZ,BN,"7,425",
KELANTAN,N. 30 - LIMBONGAN,ZARIR BIN YAAKOB,PKR,"1,921",HILANG DEPOSIT
KELANTAN,N. 31 - SEMERAK,W HASSAN BIN W IBRAHIM,PAS,"8,278",MENANG
KELANTAN,N. 31 - SEMERAK,ZAWAWI BIN OTHMAN,BN,"7,646",
KELANTAN,N. 31 - SEMERAK,WAN MARZUDI BIN WAN OMAR,PKR,950,HILANG DEPOSIT
KELANTAN,N. 32 - GAAL,MOHD RODZI BIN JA'AFAR,PAS,"7,533",MENANG
KELANTAN,N. 32 - GAAL,MOHD KAISAN BIN AB RAHMAN,BN,"5,956",
KELANTAN,N. 32 - GAAL,AB RAHMAN BIN YAACOB,PKR,897,HILANG DEPOSIT
KELANTAN,N. 33 - PULAI CHONDONG,AZHAR BIN SALLEH,PAS,"9,140",MENANG
KELANTAN,N. 33 - PULAI CHONDONG,AHMAD TARMIZI BIN ISMAIL,BN,"7,021",
KELANTAN,N. 33 - PULAI CHONDONG,AB HALIM @ KAMARUDDIN BIN HAJI AB KADIR,PKR,"1,328",HILANG DEPOSIT
KELANTAN,N. 34 - TEMANGAN,MOHAMED FADZLI BIN HASSAN,PAS,"8,711",MENANG
KELANTAN,N. 34 - TEMANGAN,WAN MOHD ADNAN BIN WAN AZIZ,BN,"6,814",
KELANTAN,N. 34 - TEMANGAN,MOHD REDZUAN BIN ALIAS,PKR,914,HILANG DEPOSIT
KELANTAN,N. 35 - KEMUNING,MOHD ROSELI BIN ISMAIL,PAS,"9,969",MENANG
KELANTAN,N. 35 - KEMUNING,ERIANDI BIN ISMAIL,BN,"8,934",
KELANTAN,N. 35 - KEMUNING,ABDUL KADIR BIN HJ OTHMAN,PKR,"2,163",HILANG DEPOSIT
KELANTAN,N. 36 - BUKIT BUNGA,RAMZI BIN MOHD YUSOFF,PAS,"5,987",
KELANTAN,N. 36 - BUKIT BUNGA,MOHD ADHAN BIN KECHIK,BN,"7,068",MENANG
KELANTAN,N. 36 - BUKIT BUNGA,ASRAN BIN ALIAS,PKR,659,HILANG DEPOSIT
KELANTAN,N. 37 - AIR LANAS,ABDULLAH BIN YA'KUB,PAS,"6,884",
KELANTAN,N. 37 - AIR LANAS,MUSTAPA BIN MOHAMED,BN,"7,243",MENANG
KELANTAN,N. 37 - AIR LANAS,AMINUDDIN BIN YAACOB,PKR,608,HILANG DEPOSIT
KELANTAN,N. 38 - KUALA BALAH,MOHD APANDI BIN MOHAMAD,PAS,"4,714",
KELANTAN,N. 38 - KUALA BALAH,ABDUL AZIZ BIN DERASHID,BN,"5,592",MENANG
KELANTAN,N. 39 - MENGKEBANG,MUHAMMAD BIN MAT SULAIMAN,PAS,"9,295",MENANG
KELANTAN,N. 39 - MENGKEBANG,ZAKI BIN MUHAMMAD ,BN,"5,944",
KELANTAN,N. 39 - MENGKEBANG,WAN MOHAMAD AZLAN BIN AHMAD,PKR,829,HILANG DEPOSIT
KELANTAN,N. 40 - GUCHIL,HILMI BIN ABDULLAH,PAS,"7,564",MENANG
KELANTAN,N. 40 - GUCHIL,ZUBER BIN HASSAN,BN,"5,285",
KELANTAN,N. 40 - GUCHIL,MOHD ROSLAN BIN PUTEH,PKR,"2,362",
KELANTAN,N. 40 - GUCHIL,ABD AZIZ BIN AHMAD,BEBAS,123,HILANG DEPOSIT
KELANTAN,N. 41 - MANEK URAI,MOHD FAUZI BIN ABDULLAH,PAS,"8,683",MENANG
KELANTAN,N. 41 - MANEK URAI,MOHAMED DAHAN BIN MAT JALI,PKR,503,HILANG DEPOSIT
KELANTAN,N. 41 - MANEK URAI,SUZAINI ADLINA BINTI SUKRI,BN,"4,948",
KELANTAN,N. 41 - MANEK URAI,DERAMAN BIN MAMAT,BEBAS,41,HILANG DEPOSIT
KELANTAN,N. 42 - DABONG,KU MOHD ZAKI BIN KU HUSSIN,PAS,"4,778",MENANG
KELANTAN,N. 42 - DABONG,MUHAMMAD BIN AWANG,BN,"4,189",
KELANTAN,N. 42 - DABONG,WAN AHAMAD FADZIL BIN WAN OMAR,PKR,427,HILANG DEPOSIT
KELANTAN,N. 43 - NENGGIRI,MOHD SIDEK @ MOHD SAUPI BIN ABD RAZAK,PAS,"5,045",
KELANTAN,N. 43 - NENGGIRI,OTHMAN BIN YUSOFF,PKR,788,HILANG DEPOSIT
KELANTAN,N. 43 - NENGGIRI,AB AZIZ BIN YUSOFF,BN,"5,506",MENANG
KELANTAN,N. 44 - PALOH,AZMAN BIN AHMAD,PAS,"5,535",
KELANTAN,N. 44 - PALOH,NORAINI BINTI HUSIN,PKR,417,HILANG DEPOSIT
KELANTAN,N. 44 - PALOH,AMRAN BIN ARIFIN,BN,"6,974",MENANG
KELANTAN,N. 45 - GALAS,SUHAIMI BIN MAT DERIS,PAS,"5,543",
KELANTAN,N. 45 - GALAS,MOHD SYAHBUDDIN BIN HASHIM,BN,"7,281",MENANG
KELANTAN,N. 45 - GALAS,NASIR BIN DOLLAH,PKR,"2,973",
MELAKA,N. 01 - KUALA LINGGI,HASMORNI BINTI TAMBY,PKR,"3,440",
MELAKA,N. 01 - KUALA LINGGI,ISMAIL BIN OTHMAN ,BN,"4,812",MENANG
MELAKA,N. 01 - KUALA LINGGI,AZMI BIN SAMBUL,PAS,941,HILANG DEPOSIT
MELAKA,N. 02 - TANJUNG BIDARA,HALIM BIN BACHIK,PKR,"2,001",
MELAKA,N. 02 - TANJUNG BIDARA,MD RAWI BIN MAHMUD,BN,"4,865",MENANG
MELAKA,N. 02 - TANJUNG BIDARA,IMRAN BIN ABDUL RAHMAN,PAS,"1,501",
MELAKA,N. 03 - AYER LIMAU,RUSLIN BIN HASAN,PKR,"3,225",
MELAKA,N. 03 - AYER LIMAU,AMIRUDIN BIN YUSOF,BN,"4,704",MENANG
MELAKA,N. 03 - AYER LIMAU,JAMARUDIN BIN AHMAD ,PAS,"1,187",
MELAKA,N. 04 - LENDU,RIDHUAN AFFANDI BIN ABU BAKAR,PKR,"3,389",
MELAKA,N. 04 - LENDU,SULAIMAN BIN MD ALI,BN,"4,016",MENANG
MELAKA,N. 04 - LENDU,ARSHAD BIN MOHAMAD SOM,PAS,"1,163",
MELAKA,N. 05 - TABOH NANING,ZAIRI BIN SUBOH,PKR,"2,589",
MELAKA,N. 05 - TABOH NANING,LATIPAH BINTI OMAR,BN,"3,329",MENANG
MELAKA,N. 05 - TABOH NANING,ASRI BIN SHAIK ABDUL AZIZ,PAS,"1,111",
MELAKA,N. 06 - REMBIA,NORPIPAH BINTI ABDOL,BN,"4,959",
MELAKA,N. 06 - REMBIA,MOHAMMAD RASHIDI BIN ABD RAZAK,PAS,"1,200",HILANG DEPOSIT
MELAKA,N. 06 - REMBIA,MUHAMMAD JAILANI BIN KHAMIS,PKR,"6,773",MENANG
MELAKA,N. 07 - GADEK,PANIRCHELVAM A/L PICHAMUTHU,BN,"4,085",
MELAKA,N. 07 - GADEK,SAMINATHAN A/L GANESAN,PKR,"4,392",MENANG
MELAKA,N. 07 - GADEK,EMRANSYAH BIN ISMAIL,PAS,"1,865",
MELAKA,N. 08 - MACHAP JAYA,GINIE LIM SIEW LIN,PKR,"5,550",MENANG
MELAKA,N. 08 - MACHAP JAYA,WAN ZAHIDI BIN WAN ISMAIL,PAS,775,HILANG DEPOSIT
MELAKA,N. 08 - MACHAP JAYA,KOH NAI KWONG ,BN,"4,214",
MELAKA,N. 09 - DURIAN TUNGGAL,AB WAHAB BIN AB LATIP,BN,"4,450",
MELAKA,N. 09 - DURIAN TUNGGAL,MOHSIN BIN IBRAHIM,PAS,"1,391",
MELAKA,N. 09 - DURIAN TUNGGAL,MOHD SOFI BIN ABDUL WAHAB,PKR,"5,213",MENANG
MELAKA,N. 10 - ASAHAN,ZAMZURI BIN ARIFIN,PKR,"5,667",
MELAKA,N. 10 - ASAHAN,ABDUL GHAFAR BIN ATAN,BN,"5,942",MENANG
MELAKA,N. 10 - ASAHAN,AZLAN BIN MADDIN,PAS,"1,365",HILANG DEPOSIT
MELAKA,N. 11 - SUNGAI UDANG,MOHD LOKMAN BIN ABDUL GANI,PKR,"7,844",
MELAKA,N. 11 - SUNGAI UDANG,IDRIS BIN HARON,BN,"10,073",MENANG
MELAKA,N. 12 - PANTAI KUNDOR,ABDUL HALIM BIN MAIDIN,PAS,"1,936",
MELAKA,N. 12 - PANTAI KUNDOR,JUHARI BIN OSMAN,PKR,"5,001",
MELAKA,N. 12 - PANTAI KUNDOR,NOR AZMAN BIN HASSAN,BN,"5,773",MENANG
MELAKA,N. 13 - PAYA RUMPUT,MOHD RAFIQ BIN NAIZAMOHIDEEN,PKR,"12,102",MENANG
MELAKA,N. 13 - PAYA RUMPUT,ABU BAKAR BIN MOHAMAD DIAH,BN,"7,843",
MELAKA,N. 13 - PAYA RUMPUT,RAFIE BIN AHMAD,PAS,"1,552",HILANG DEPOSIT
MELAKA,N. 14 - KELEBANG,LIM BAN HONG,BN,"6,859",
MELAKA,N. 14 - KELEBANG,GUE TECK,PKR,"7,648",MENANG
MELAKA,N. 14 - KELEBANG,MOHD SHAFIQ BIN ISMAIL,PAS,"2,272",
MELAKA,N. 15 - PENGKALAN BATU,NORHIZAM BIN HASSAN BAKTEE,PKR,"9,227",MENANG
MELAKA,N. 15 - PENGKALAN BATU,CHUA LIAN CHYE ,BN,"6,471",
MELAKA,N. 15 - PENGKALAN BATU,RAMLI BIN DALIP,PAS,"2,230",HILANG DEPOSIT
MELAKA,N. 16 - AYER KEROH,KERK CHEE YEE,PKR,"14,279",MENANG
MELAKA,N. 16 - AYER KEROH,CHUA KHENG HWA,BN,"5,018",
MELAKA,N. 16 - AYER KEROH,SEPRI BIN RAHMAN,PAS,"2,567",HILANG DEPOSIT
MELAKA,N. 17 - BUKIT KATIL,YUNUS BIN HITAM,BN,"8,067",
MELAKA,N. 17 - BUKIT KATIL,MUHAMAT PUHAT BIN BEDOL,PAS,"2,237",HILANG DEPOSIT
MELAKA,N. 17 - BUKIT KATIL,ADLY BIN ZAHARI,PKR,"11,226",MENANG
MELAKA,N. 18 - AYER MOLEK,RAHMAD BIN MARIMAN,BN,"6,951",MENANG
MELAKA,N. 18 - AYER MOLEK,JANTAN BIN ABDULLAH,PAS,"3,082",
MELAKA,N. 18 - AYER MOLEK,PROFESOR MADYA DR. KAMAROLZAMAN BIN MOHD JIDI,BEBAS,79,HILANG DEPOSIT
MELAKA,N. 18 - AYER MOLEK,FARHAN BIN IBRAHIM @ ALIAS,PKR,"5,146",
MELAKA,N. 19 - KESIDANG,SEAH SHOO CHIN,PKR,"22,880",MENANG
MELAKA,N. 19 - KESIDANG,GOH LEONG SAN,BEBAS,349,HILANG DEPOSIT
MELAKA,N. 19 - KESIDANG,NG CHOON KOON,BN,"8,268",
MELAKA,N. 20 - KOTA LAKSAMANA,SIM TONG HIM,BEBAS,517,HILANG DEPOSIT
MELAKA,N. 20 - KOTA LAKSAMANA,MELVIN CHUA KEW WEI,BN,"4,008",
MELAKA,N. 20 - KOTA LAKSAMANA,LOW CHEE LEONG,PKR,"20,181",MENANG
MELAKA,N. 21 - DUYONG,DAMIAN YEO SHEN LI,PKR,"7,642",MENANG
MELAKA,N. 21 - DUYONG,LIM JAK WONG,BEBAS,62,HILANG DEPOSIT
MELAKA,N. 21 - DUYONG,KAMARUDIN BIN SEDIK,PAS,"2,938",
MELAKA,N. 21 - DUYONG,LEE KIAT LEE,BN,"4,747",
MELAKA,N. 22 - BANDAR HILIR,TEY KOK KIEW,PKR,"14,038",MENANG
MELAKA,N. 22 - BANDAR HILIR,CHIN CHOONG SEONG,BEBAS,141,HILANG DEPOSIT
MELAKA,N. 22 - BANDAR HILIR,LEE CHONG LENG,BN,"2,725",
MELAKA,N. 23 - TELOK MAS,NOOR EFFANDI BIN AHMAD,PKR,"7,694",MENANG
MELAKA,N. 23 - TELOK MAS,ROSAZLI BIN MD YASIN,PAS,"3,164",
MELAKA,N. 23 - TELOK MAS,ABDUL RAZAK BIN ABDUL RAHMAN,BN,"6,406",
MELAKA,N. 24 - BEMBAN,SUHAIMI BIN HARUN,PAS,"2,762",
MELAKA,N. 24 - BEMBAN,KOH CHIN HAN,BN,"5,653",
MELAKA,N. 24 - BEMBAN,WONG FORT PIN,PKR,"6,998",MENANG
MELAKA,N. 25 - RIM,SHAMSUL ISKANDAR @ YUSRE BIN MOHD AKIN,PKR,"4,765",
MELAKA,N. 25 - RIM,KINTAN BINTI MAN,PAS,"1,262",HILANG DEPOSIT
MELAKA,N. 25 - RIM,GHAZALE BIN MUHAMAD,BN,"5,301",MENANG
MELAKA,N. 26 - SERKAM,ZAIDI BIN ATTAN ,BN,"6,401",MENANG
MELAKA,N. 26 - SERKAM,NOR KHAIRI BIN YUSOF,PKR,"3,664",
MELAKA,N. 26 - SERKAM,AHMAD BILAL BIN RAHUDIN,PAS,"3,423",
MELAKA,N. 27 - MERLIMAU,ABDUL MALEK BIN YUSOF,PAS,"1,208",HILANG DEPOSIT
MELAKA,N. 27 - MERLIMAU,YUHAIZAD BIN ABDULLAH,PKR,"5,160",
MELAKA,N. 27 - MERLIMAU,ROSLAN BIN AHMAD,BN,"5,290",MENANG
MELAKA,N. 28 - SUNGAI RAMBAI,ZAKARIYA BIN KASNIN,PAS,"1,405",
MELAKA,N. 28 - SUNGAI RAMBAI,AZALINA BINTI ABDUL RAHMAN,PKR,"3,419",
MELAKA,N. 28 - SUNGAI RAMBAI,HASAN BIN ABD RAHMAN,BN,"5,088",MENANG
NEGERI SEMBILAN,N. 01 - CHENNAH,LOKE SIEW FOOK,PKR,"5,031",MENANG
NEGERI SEMBILAN,N. 01 - CHENNAH,SEET TEE GEE,BN,"3,876",
NEGERI SEMBILAN,N. 01 - CHENNAH,JAMALUS BIN MANSOR,PAS,975,HILANG DEPOSIT
NEGERI SEMBILAN,N. 02 - PERTANG,NOOR AZMI BIN YUSOF ,BN,"4,008",MENANG
NEGERI SEMBILAN,N. 02 - PERTANG,OSMAN BIN MOHD DUSA,PKR,"3,593",
NEGERI SEMBILAN,N. 02 - PERTANG,HAMRAN BIN ABU HASAN,PAS,578,HILANG DEPOSIT
NEGERI SEMBILAN,N. 03 - SUNGAI LUI,ZAINAL FIKRI BIN ABD KADIR,PKR,"3,396",
NEGERI SEMBILAN,N. 03 - SUNGAI LUI,MOHD.RAZI BIN MOHD.ALI,BN,"7,795",MENANG
NEGERI SEMBILAN,N. 03 - SUNGAI LUI,ABD KARIM SHAHIMI BIN ABD RAZAK,PAS,"1,269",HILANG DEPOSIT
NEGERI SEMBILAN,N. 04 - KLAWANG,BAKRI BIN SAWIR,PKR,"4,296",MENANG
NEGERI SEMBILAN,N. 04 - KLAWANG,BAHARUDIN BIN JALI,BN,"3,320",
NEGERI SEMBILAN,N. 04 - KLAWANG,MAZLY BIN YASIN,PAS,744,HILANG DEPOSIT
NEGERI SEMBILAN,N. 05 - SERTING,SHAMSHULKAHAR BIN MOHD DELI,BN,"9,782",MENANG
NEGERI SEMBILAN,N. 05 - SERTING,ABD RAHMAN BIN RAMLI,PKR,"6,014",
NEGERI SEMBILAN,N. 05 - SERTING,MUHAMMAD AL ZUKRI BIN MUHAMAD YASSIN,PAS,"1,837",HILANG DEPOSIT
NEGERI SEMBILAN,N. 06 - PALONG,ABDUL RAHMAN BIN JAAFAR,PKR,"3,329",
NEGERI SEMBILAN,N. 06 - PALONG,MASDI BIN MUSA,PAS,"1,571",HILANG DEPOSIT
NEGERI SEMBILAN,N. 06 - PALONG,MUSTAPHA BIN NAGOOR,BN,"9,575",MENANG
NEGERI SEMBILAN,N. 07 - JERAM PADANG,SURASH A/L SREENIVASAN,BEBAS,"2,640",
NEGERI SEMBILAN,N. 07 - JERAM PADANG,MANICKAM A/L LETCHUMAN,BN,"3,702",MENANG
NEGERI SEMBILAN,N. 07 - JERAM PADANG,S MUSLIADI BIN SABTU,PKR,"2,302",
NEGERI SEMBILAN,N. 07 - JERAM PADANG,MOHD FAIRUZ BIN MOHD ISA,PAS,785,HILANG DEPOSIT
NEGERI SEMBILAN,N. 08 - BAHAU,CHONG WAN YU,BN,"3,985",
NEGERI SEMBILAN,N. 08 - BAHAU,MUSTAFAR BAKRI BIN ABDUL AZIZ,PAS,"1,512",HILANG DEPOSIT
NEGERI SEMBILAN,N. 08 - BAHAU,TEO KOK SEONG,PKR,"10,094",MENANG
NEGERI SEMBILAN,N. 09 - LENGGENG,MOHAMMAD GHAZALI BIN ABU BAKAR,PAS,"1,612",HILANG DEPOSIT
NEGERI SEMBILAN,N. 09 - LENGGENG,SUHAIMI BIN KASSIM,PKR,"7,456",MENANG
NEGERI SEMBILAN,N. 09 - LENGGENG,MAZALAN BIN MAAROP,BN,"6,470",
NEGERI SEMBILAN,N. 10 - NILAI,ARUL KUMAR A/L JAMBUNATHAN,PKR,"14,219",MENANG
NEGERI SEMBILAN,N. 10 - NILAI,MOHD ABU ZARIM BIN ABDUL RAHMAN,PAS,"2,151",HILANG DEPOSIT
NEGERI SEMBILAN,N. 10 - NILAI,LEAW KOK CHAN,BN,"4,394",
NEGERI SEMBILAN,N. 11 - LOBAK,CHEW SEH YONG,PKR,"13,647",MENANG
NEGERI SEMBILAN,N. 11 - LOBAK,LIM KOK KIAN,BN,"1,865",HILANG DEPOSIT
NEGERI SEMBILAN,N. 11 - LOBAK,BALAMURUGAN A/L SANMUGAM ,PAP,92,HILANG DEPOSIT
NEGERI SEMBILAN,N. 12 - TEMIANG,SIOW KOI VOON,BN,"2,831",
NEGERI SEMBILAN,N. 12 - TEMIANG,NG CHIN TSAI,PKR,"5,894",MENANG
NEGERI SEMBILAN,N. 12 - TEMIANG,YAU CON SENG,PAS,369,HILANG DEPOSIT
